uid,question,golden_answer,source_ids,golden_doc_chunks,golden_triples,is_generated_with,topic_entity_id,topic_entity_value,hops,based_on_template,use_case,retrieval_operation,semi-typed,updated template,graph_representation,answer_format,answer_type,condition_type,used_in_reduced,notes
1f34b6a1-1348-4347-99b0-038916c1e220,"Among those papers that evaluate freedom from risk in their investigation, what methods are used to realize the evaluation? Rank the methods in descending alphabetical order.","Among those papers that evaluate freedom from risk in their investigation, the methods used to realize the evaluation, ranked in descending alphabetical order, are: Focus Group and Technical Experiment.","['10.1109/ICSA.2018.00016', '10.1109/ICSA.2018.00016', '10.1109/ICSA51549.2021.00010', '10.1109/ICSA51549.2021.00010']",,"['(R872698:First Research Object 1, Evaluation Sub-Property, L1529002:Freedom from Risk)', '(R872698:First Research Object 1, Evaluation method, L1528997:Technical Experiment)', '(R874257:First Research Object 1, Evaluation Sub-Property, L1532219:Freedom from Risk)', '(R874257:First Research Object 1, Evaluation method, L1532215:Focus Group)']",clustering_strategy,R659055,Software Architecture and Design,3,Which evaluation methods are used in conjunction with the evaluation sub-property [evaluation sub property name] ranked in descending alphabetical order?,4,ranking,False,"Among those papers that evaluate [Content Data: property name] in their investigation, what methods are used to realize the evaluation? Rank the methods in descending alphabetical order.",multi fact,enumerative,named entity,named entity,False,
474a33a6-5165-47ac-8b9e-749c2f8b2fda,"Among those papers that evaluate the property Reliability, what are the research objects that are evaluated? Rank the research objects in descending alphabetical order.","Among those papers that evaluate the property Reliability, the research objects that are evaluated, ranked in descending alphabetical order, are: Reference Architecture, Architecture Optimization Method, Architecture Analysis Method, and Architectural Aspects.","['10.1109/ICSA.2019.00013', '10.1109/ICSA.2019.00013', '10.1007/978-3-030-58923-3_23', '10.1007/978-3-030-58923-3_23', '10.1109/ICSA.2019.00019', '10.1109/ICSA.2019.00019', '10.1109/ICSA.2018.00017', '10.1109/ICSA.2018.00017', '10.1109/ICSA.2017.43', '10.1109/ICSA.2017.43']",,"['(R870056:First Research Object 1, Evaluation Sub-Property, L1523550:Reliability)', '(R870056:First Research Object 1, Research Object, L1523548:Architecture Optimization Method)', '(R873772:First Research Object 1, Evaluation Sub-Property, L1531188:Reliability)', '(R873772:First Research Object 1, Research Object, L1531186:Architectural Aspects)', '(R871579:First Research Object 1, Evaluation Sub-Property, L1526703:Reliability)', '(R871782:First Research Object 1, Research Object, L1527118:Reference Architecture)', '(R871140:First Research Object 1, Evaluation Sub-Property, L1525810:Reliability)', '(R871579:First Research Object 1, Research Object, L1526699:Reference Architecture)', '(R871782:First Research Object 1, Evaluation Sub-Property, L1527122:Reliability)', '(R871140:First Research Object 1, Research Object, L1525809:Architecture Analysis Method)']",clustering_strategy,R659055,Software Architecture and Design,3,Which research objects are used in conjunction with the [evaluation sub property name] sub-property ranked in descending alphabetical order?,4,ranking,True,"Among those papers that evaluate the property [Content Data: property name], what are the research objects that are evaluated? Rank the research objects in descending alphabetical order.",multi fact,enumerative,named entity,named entity,False,
c5a9135c-9007-4bf2-927e-85127fca519a,"Among those publications that evaluate compatibility in their investigation, what are the research objects the evaluation is applied on? Rank the objects in descending alphabetical order.","The research objects investigated in conjunction with the compatibility property, ranked in descending alphabetical order, are Reference Architecture and Architecture Design Method.","['10.1109/ICSA.2018.00017', '10.1109/ICSA.2018.00017', '10.1109/ICSA.2019.00020', '10.1109/ICSA.2019.00020']",,"['(R871579:First Research Object 1, Evaluation Sub-Property, L1526702:Compatibility)', '(R871579:First Research Object 1, Research Object, L1526699:Reference Architecture)', '(R868888:First Research Object 1, Evaluation Sub-Property, L1521060:Compatibility)', '(R868888:First Research Object 1, Research Object, L1521059:Architecture Design Method)']",clustering_strategy,R659055,Software Architecture and Design,3,Which research objects are used in conjunction with the [evaluation sub property name] sub-property ranked in descending alphabetical order?,4,ranking,False,"Among those publications that evaluate [Content Data: property name] in their investigation, what are the research objects the evaluation is applied on? Rank the objects in descending alphabetical order.",multi fact,enumerative,named entity,named entity,False,
b54fb478-0c65-46ed-8c32-a495b1e5b6cc,How frequently is the property Satisfaction evaluated compared to the property Context Coverage in papers that investigate the research object Architecture Evolution?,"The frequency with which the property Satisfaction is evaluated compared to the property Context Coverage in papers that investigate the research object Architecture Evolution is as follows: Satisfaction is evaluated three times, whereas Context Coverage is evaluated only once.","['10.1109/ICSA51549.2021.00014', '10.1109/ICSA51549.2021.00014', '10.1109/ICSA51549.2021.00014', '10.1109/ICSA.2018.00012', '10.1109/ICSA.2018.00012', '10.1109/ICSA.2019.00024', '10.1109/ICSA.2019.00024']",,"['(R874390:First Research Object 1, Research Object, L1532496:Architecture Evolution)', '(R874390:First Research Object 1, Evaluation Sub-Property, L1532497:Satisfaction)', '(R874390:First Research Object 1, Evaluation Sub-Property, L1532500:Context coverage)', '(R871031:First Research Object 1, Research Object, L1525589:Architecture Evolution)', '(R871031:First Research Object 1, Evaluation Sub-Property, L1525591:Satisfaction)', '(R873649:First Research Object 1, Research Object, L1530927:Architecture Evolution)', '(R873649:First Research Object 1, Evaluation Sub-Property, L1530929:Satisfaction)']",clustering_strategy,R659055,Software Architecture and Design,3,How frequently is the sub-property with the name [Content Data: sub-property name] used compared to the sub-property with the name [Content Data: sub-property name] in research that investigates the research object with the name [Content Data: research object name]?,4,comparative,True,How frequently is the property [property 1] evaluated compared to the property [property 2] in papers that investigate the research object [Content Data: research object name]?,multi fact,explanatory,"description, quantitative",named entity,True,
709abd57-3572-4990-92f9-0d4e7557a999,"Among publications that investigate architecture patterns, how often is the satisfaction evaluated in comparison to context coverage?","Among publications that investigate architecture patterns, the property Satisfaction is evaluated three times while the Context Coverage is only evaluated once.","['10.1109/ICSA.2019.00014', '10.1109/ICSA.2019.00014', '10.1109/ICSA.2017.20', '10.1109/ICSA.2017.20', '10.1109/ICSA.2017.20', '10.1007/978-3-030-00761-4_21', '10.1007/978-3-030-00761-4_21']",,"['(R870224:First Research Object 1, Research Object, L1523924:Architecture Pattern)', '(R870428:First Research Object 1, Evaluation Sub-Property, L1524323:Satisfaction)', '(R869048:First Research Object 1, Research Object, L1521404:Architecture Pattern)', '(R869048:First Research Object 1, Evaluation Sub-Property, L1521406:Context coverage)', '(R869048:First Research Object 1, Evaluation Sub-Property, L1521405:Satisfaction)', '(R870428:First Research Object 1, Research Object, L1524321:Architecture Pattern)', '(R870224:First Research Object 1, Evaluation Sub-Property, L1523925:Satisfaction)']",clustering_strategy,R659055,Software Architecture and Design,3,How often is the sub-property [Content Data: sub-property name] used in comparison to the sub-property [sub-property] with the research object [Content Data: research object name]?,4,comparative,False,"Among publications that investigate [Content Data: research object name], how often is the [Content Data: property name] evaluated in comparison to [Content Data: property name]?",multi fact,explanatory,"description, quantitative",named entity,False,
1a96b5ca-c89f-40e0-ab79-66750d6e4f24,How frequently is the property Maintainability evaluated in comparison to the property Usability by applying the evaluation method Case Study?,"The frequency with which the property Maintainability is evaluated in comparison to the property Usability by applying the evaluation method Case Study is that Maintainability is evaluated twice, while Usability is evaluated once.","['10.1007/978-3-030-00761-4_9', '10.1007/978-3-030-00761-4_9', '10.1007/978-3-030-00761-4_21', '10.1007/978-3-030-00761-4_21', '10.1109/ICSA51549.2021.00022', '10.1109/ICSA51549.2021.00022']",,"['(R870428:First Research Object 1, Evaluation method, L1524319:Case Study)', '(R874115:First Research Object 1, Evaluation Sub-Property, L1531918:Maintainability)', '(R871722:First Research Object 1, Evaluation method, L1527001:Case Study)', '(R870428:First Research Object 1, Evaluation Sub-Property, L1524322:Maintainability)', '(R874115:First Research Object 1, Evaluation method, L1531915:Case Study)', '(R871722:First Research Object 1, Evaluation Sub-Property, L1527004:Usability)']",clustering_strategy,R659055,Software Architecture and Design,3,How often is the sub-property [Content Data: sub-property name] used in comparison to the sub-property [sub-property] with the evaulation method [Content Data: evaluation method name]?,4,comparative,True,How frequently is the property [Content Data: property name] evaluated in comparison to the property [Content Data: property name] by applying the evaluation method [Content Data: evaluation method name]?,multi fact,explanatory,"description, quantitative",named entity,False,
195c7cc5-ccb6-4e29-a56b-e01cee314020,"Among publications that apply a controlled experiment in their evaluation, how often is usability evaluated in comparison to maintainability?","Among publications that apply a controlled experiment in their evaluation, the property Usability is evaluated three times while Maintainability has not been evaluated.","['10.1109/ICSA47634.2020.00016', '10.1109/ICSA47634.2020.00016', '10.1109/ICSA.2017.10', '10.1109/ICSA.2017.10', '10.1109/ICSA47634.2020.00025', '10.1109/ICSA47634.2020.00025']",,"['(R870926:First Research Object 1, Evaluation method, L1525378:Controlled Experiment)', '(R870926:First Research Object 1, Evaluation Sub-Property, L1525382:Usability)', '(R874335:First Research Object 1, Evaluation method, L1532389:Controlled Experiment)', '(R874335:First Research Object 1, Evaluation Sub-Property, L1532391:Usability)', '(R869483:First Research Object 1, Evaluation method, L1522329:Controlled Experiment)', '(R869483:First Research Object 1, Evaluation Sub-Property, L1522332:Usability)']",clustering_strategy,R659055,Software Architecture and Design,3,How often is the sub-property [Content Data: sub-property name] used in comparison to the sub-property [sub-property] with the evaulation method [Content Data: evaluation method name]?,4,comparative,False,"Among publications that apply a [Content Data: evaluation method name] in their evaluation, how often is [Content Data: property name] evaluated in comparison to [Content Data: property name]?",multi fact,explanatory,"description, quantitative",named entity,False,
9e3c5460-0e14-4afc-884b-7d587a27d540,What are the properties that are evaluated in papers that investigate the research object Technical Debt without adhering to an evaluation guideline?,The properties that are evaluated in papers that investigate the research object Technical Debt without adhering to an evaluation guideline are Accuracy and Maintainability.,"['10.1109/ICSA51549.2021.00017', '10.1109/ICSA51549.2021.00017', '10.1007/978-3-319-65831-5_4', '10.1007/978-3-319-65831-5_4', '10.1109/ICSA51549.2021.00017', '10.1007/978-3-319-65831-5_4']",,"['(R872816:First Research Object 1, Research Object, L1529256:Technical Debt)', '(R872816:First Research Object 1, Has Evaluation Guideline, L1529254:False)', '(R869140:First Research Object 1, Research Object, L1521597:Technical Debt)', '(R869140:First Research Object 1, Has Evaluation Guideline, L1521595:False)', '(R872816:First Research Object 1, Evaluation Sub-Property, L1529257:Accuracy)', '(R869140:First Research Object 1, Evaluation Sub-Property, L1521598:Maintainability)']",clustering_strategy,R659055,Software Architecture and Design,3,What are the names of the evaluation sub-properties that are assessed in research papers that investigate the research object with the name [Content Data: research object name] without adhering to evaluation guidelines?,4,negation,True,What are the properties that are evaluated in papers that investigate the research object [Content Data: research object name] without adhering to an evaluation guideline?,multi fact,enumerative,named entity,named entity,True,
1fd7e0a1-08a9-4ef8-8ab5-48440698ff9c,"Among publications that investigate architectural assumptions, which properties have been evaluated without following a guideline for their evaluation?","Among publications that investigate architectural assumptions, which properties have been evaluated without following a guideline for their evaluation?","['10.1109/ICSA.2019.00024', '10.1109/ICSA.2019.00024', '10.1109/ICSA.2019.00024', '10.1109/ICSA.2019.00024', '10.1109/ICSA.2019.00024', '10.1109/ICSA.2018.00026', '10.1109/ICSA.2018.00026', '10.1109/ICSA.2018.00026']",,"['(R873650:Second Research Object 1, Research Object, L1530935:Architectural Assumptions)', '(R873415:First Research Object 1, Has Evaluation Guideline, L1530460:False)', '(R873649:First Research Object 1, Evaluation Sub-Property, L1530929:Satisfaction)', '(R873649:First Research Object 1, Evaluation Sub-Property, L1530930:Functional Suitability)', '(R873649:First Research Object 1, Evaluation Sub-Property, L1530928:Effectiveness)', '(R873415:First Research Object 1, Research Object, L1530462:Architectural Assumptions)', '(R873650:Second Research Object 1, Has Evaluation Guideline, L1530933:False)', '(R873415:First Research Object 1, Evaluation Sub-Property, L1530463:Performance efficiency)']",clustering_strategy,R659055,Software Architecture and Design,3,Which evaluation sub-properties are used in the research object [Content Data: research object name] but do not use evaluation guidelines?,4,negation,False,"Among publications that investigate [Content Data: research object name], which properties have been evaluated without following a guideline for their evaluation?",multi fact,enumerative,named entity,named entity,False,
385d45f0-1a9b-4e2f-a511-a9bebb0f6925,"What are the research objects that are evaluated without an evaluation guideline, using the evaluation method Field Experiment?",The research objects that have been evaluated with the evaluation method Field Experiment without using an evaluation guideline are Reference Architecture and Architecture Optimization Method.,"['10.1109/ICSA.2018.00017', '10.1109/ICSA.2018.00017', '10.1109/ICSA.2018.00017', '10.1007/978-3-030-29983-5_18', '10.1007/978-3-030-29983-5_18', '10.1007/978-3-030-29983-5_18']",,"['(R871579:First Research Object 1, Evaluation method, L1526697:Field Experiment)', '(R871579:First Research Object 1, Has Evaluation Guideline, L1526696:False)', '(R871579:First Research Object 1, Research Object, L1526699:Reference Architecture)', '(R869522:First Research Object 1, Evaluation method, L1522416:Field Experiment)', '(R869522:First Research Object 1, Has Evaluation Guideline, L1522415:False)', '(R869522:First Research Object 1, Research Object, L1522417:Architecture Optimization Method)']",clustering_strategy,R659055,Software Architecture and Design,3,Which research objects that have the evaluation method [Content Data: evaluation method name] do not use evaluation guidelines?,4,negation,True,"What are the research objects that are evaluated without an evaluation guideline, using the evaluation method [Content Data: evaluation method name]?",multi fact,enumerative,named entity,named entity,False,
d98023c9-a612-455c-8189-c898a8244e9e,"Among publications that apply grounded theory in their evaluation, what are the research objects evaluated without using a guideline for the evaluation?",Architecture Pattern is the only research object for which no evaluation guideline has been used when applying the evaluation method Grounded Theory. ,"['10.1007/978-3-030-29983-5_2', '10.1007/978-3-030-29983-5_2', '10.1109/ICSA.2017.20', '10.1109/ICSA.2017.20', '10.1007/978-3-030-29983-5_2', '10.1109/ICSA.2017.20']",,"['(R873018:First Research Object 1, Evaluation method, L1529669:Grounded Theory)', '(R873018:First Research Object 1, Has Evaluation Guideline, L1529668:False)', '(R869048:First Research Object 1, Evaluation method, L1521403:Grounded Theory)', '(R869048:First Research Object 1, Has Evaluation Guideline, L1521402:False)', '(R873018:First Research Object 1, Research Object, L1529670:Architecture Pattern)', '(R869048:First Research Object 1, Research Object, L1521404:Architecture Pattern)']",clustering_strategy,R659055,Software Architecture and Design,3,Which research objects that have the evaluation method [Content Data: evaluation method name] do not use evaluation guidelines?,4,negation,False,"Among publications that apply [Content Data: evaluation method name] in their evaluation, what are the research objects evaluated without using a guideline for the evaluation?",multi fact,enumerative,named entity,named entity,False,
1dd32084-dbc1-46d8-bc7a-74d6108c765f,What is the evaluation method that has been applied the most in papers that investigate the research object Technical Debt?,The evaluation method that has been applied most frequently in papers investigating Technical Debt is case study.,"['10.1007/978-3-319-65831-5_4', '10.1007/978-3-319-65831-5_4', '10.1109/ICSA51549.2021.00017', '10.1109/ICSA51549.2021.00017', '10.1007/978-3-030-58923-3_14', '10.1007/978-3-030-58923-3_14']",,"['(R869140:First Research Object 1, Research Object, L1521597:Technical Debt)', '(R869140:First Research Object 1, Evaluation method, L1521596:Data Science)', '(R872816:First Research Object 1, Research Object, L1529256:Technical Debt)', '(R872816:First Research Object 1, Evaluation method, L1529255:Data Science)', '(R872635:First Research Object 1, Research Object, L1528887:Technical Debt)', '(R872635:First Research Object 1, Evaluation method, L1528886:Grounded Theory)']",clustering_strategy,R659055,Software Architecture and Design,3,What is the name of the evaluation method that has been used the most in papers that investigate the research object with the name [Content Data: research object name]?,4,superlative,True,What is the evaluation method that has been applied the most in papers that investigate the research object [Content Data: research object name]?,multi fact,simple,named entity,named entity,True,
00011b5b-8881-404f-bbc3-5cfec430c28f,What are the properties that are most often investigated for the research object Technical Debt?,The property that is investigated most often for the research object Technical Debt is Maintainability.,"['10.1109/ICSA51549.2021.00017', '10.1109/ICSA51549.2021.00017', '10.1007/978-3-030-58923-3_14', '10.1007/978-3-030-58923-3_14', '10.1007/978-3-030-58923-3_14', '10.1007/978-3-319-65831-5_4', '10.1007/978-3-319-65831-5_4']",,"['(R872816:First Research Object 1, Research Object, L1529256:Technical Debt)', '(R872816:First Research Object 1, Evaluation Sub-Property, L1529257:Accuracy)', '(R869140:First Research Object 1, Research Object, L1521597:Technical Debt)', '(R869140:First Research Object 1, Evaluation Sub-Property, L1521598:Maintainability)', '(R872635:First Research Object 1, Evaluation Sub-Property, L1528888:Functional Suitability)', '(R872635:First Research Object 1, Research Object, L1528887:Technical Debt)', '(R872635:First Research Object 1, Evaluation Sub-Property, L1528889:Maintainability)']",clustering_strategy,R659055,Software Architecture and Design,3,Which is the most used sub-property that is used with the research object [Content Data: research object name]?,4,superlative,True,What are the properties that are investigated the most often for the research object [Content Data: research object name]?,multi fact,simple,named entity,named entity,False,
c7642d08-74a9-4bff-8f66-19c5caa46f6d,"Among publications that investigate architectural assumptions, what properties have been evaluated the most often?",The most commonly used property that is evaluated for the research object Architectural Assumptions is Satisfaction.,"['10.1109/ICSA.2018.00026', '10.1109/ICSA.2018.00026', '10.1109/ICSA.2019.00024', '10.1109/ICSA.2019.00024', '10.1109/ICSA.2019.00024', '10.1109/ICSA.2019.00024', '10.1007/978-3-319-65831-5_14', '10.1007/978-3-319-65831-5_14']",,"['(R873415:First Research Object 1, Research Object, L1530462:Architectural Assumptions)', '(R873415:First Research Object 1, Evaluation Sub-Property, L1530463:Performance efficiency)', '(R873650:Second Research Object 1, Research Object, L1530935:Architectural Assumptions)', '(R873649:First Research Object 1, Evaluation Sub-Property, L1530929:Satisfaction)', '(R873649:First Research Object 1, Evaluation Sub-Property, L1530928:Effectiveness)', '(R873649:First Research Object 1, Evaluation Sub-Property, L1530930:Functional Suitability)', '(R868695:First Research Object 1, Research Object, L1520640:Architectural Assumptions)', '(R868695:First Research Object 1, Evaluation Sub-Property, L1520641:Satisfaction)']",clustering_strategy,R659055,Software Architecture and Design,3,Which is the most used sub-property that is used with the research object [Content Data: research object name]?,4,superlative,False,"Among publications that investigate [Content Data: research object name], what properties have been evaluated the most often?",multi fact,simple,named entity,named entity,False,
fca46ea1-13e0-4d34-a94e-7631105830bb,"In the publication year 2021, what is the evaluation method that has been applied the most in papers that investigate the research object Architecture Evolution?",The evaluation method that has been applied the most in papers that investigate the research object Architecture Evolution in the publication year 2021 is Technical Experiment.,"['10.1109/ICSA51549.2021.00014', '10.1109/ICSA51549.2021.00014', '10.1109/ICSA51549.2021.00014', '10.1109/ICSA51549.2021.00014', '10.1109/ICSA51549.2021.00009', '10.1109/ICSA51549.2021.00009', '10.1109/ICSA51549.2021.00009']",,"['(R874390:First Research Object 1, Research Object, L1532496:Architecture Evolution)', '(R874338:Continuous API Evolution in Heterogenous Enterprise Software Systems, publication year, L1532404:2021)', '(R874390:First Research Object 1, Evaluation method, L1532494:Questionnaire)', '(R874390:First Research Object 1, Evaluation method, L1532495:Technical Experiment)', '(R868742:First Research Object 1, Research Object, L1520738:Architecture Evolution)', '(R868698:Enabling Consistency between Software Artefacts for Software Adaption and Evolution, publication year, L1520654:2021)', '(R868742:First Research Object 1, Evaluation method, L1520737:Technical Experiment)']",clustering_strategy,R659055,Software Architecture and Design,3,"In the year [Metadata: year], what is the name of the most used evaluation method that is applied in papers that investigate the research object with the name [Content Data: research object name]?",5,superlative,True,"In the publication year [Metadata: year], what is the evaluation method that has been applied the most in papers that investigate the research object [Content Data: research object name]?",multi fact,simple,named entity,named entity,True,
fca46ea1-13e0-4d34-a94e-7631105830bb,"In the publication year 2021, what is the evaluation method that has been applied the most in papers that investigate the research object Architecture Evolution?",The evaluation method that has been applied the most in papers that investigate the research object Architecture Evolution in the publication year 2021 is Technical Experiment.,"['10.1109/ICSA51549.2021.00014', '10.1109/ICSA51549.2021.00014', '10.1109/ICSA51549.2021.00014', '10.1109/ICSA51549.2021.00014', '10.1109/ICSA51549.2021.00009', '10.1109/ICSA51549.2021.00009', '10.1109/ICSA51549.2021.00009']",,"['(R874390:First Research Object 1, Research Object, L1532496:Architecture Evolution)', '(R874338:Continuous API Evolution in Heterogenous Enterprise Software Systems, publication year, L1532404:2021)', '(R874390:First Research Object 1, Evaluation method, L1532494:Questionnaire)', '(R874390:First Research Object 1, Evaluation method, L1532495:Technical Experiment)', '(R868742:First Research Object 1, Research Object, L1520738:Architecture Evolution)', '(R868698:Enabling Consistency between Software Artefacts for Software Adaption and Evolution, publication year, L1520654:2021)', '(R868742:First Research Object 1, Evaluation method, L1520737:Technical Experiment)']",clustering_strategy,R659055,Software Architecture and Design,3,"In the year [Metadata: year], what is the name of the most used evaluation method that is applied in papers that investigate the research object with the name [Content Data: research object name]?",5,superlative,True,"In the publication year [Metadata: year], what is the evaluation method that has been applied the most in papers that investigate the research object [Content Data: research object name]?",multi fact,simple,named entity,"named entity, temporal",True,
25e23886-0754-4387-8b4e-2a56a5d5f19a,How frequently is the research object Technical Debt investigated per publication year?,"The frequency with which the research object Technical Debt is investigated per publication year is as follows: it was investigated once in 2017, once in 2020, and once in 2021.","['10.1007/978-3-030-58923-3_14', '10.1007/978-3-030-58923-3_14', '10.1007/978-3-319-65831-5_4', '10.1007/978-3-319-65831-5_4', '10.1109/ICSA51549.2021.00017', '10.1109/ICSA51549.2021.00017']",,"['(R872816:First Research Object 1, Research Object, L1529256:Technical Debt)', '(R872607:Architectural Technical Debt: A Grounded Theory, publication year, L1528844:2020)', '(R869140:First Research Object 1, Research Object, L1521597:Technical Debt)', '(R869104:The Evolution of Technical Debt in the Apache Ecosystem, publication year, L1521523:2017)', '(R872635:First Research Object 1, Research Object, L1528887:Technical Debt)', '(R872780:Architectural Decay as Predictor of Issue- and Change-Proneness, publication year, L1529184:2021)']",clustering_strategy,R659055,Software Architecture and Design,3,How frequently per year is the research object with the name [Content Data: research object name] investigated?,4,relationship,True,How frequently is the research object [Content Data: research object name] investigated per publication year?,multi fact,explanatory,"description, quantitative",named entity,True,
ea8f3778-bb1a-4a82-9a13-1ba205970f97,"Among publications that investigate architectural assumptions, how are they distributed per year?","The research object Architectural Assumptions was investigated in three publications across the years: 2017, 2018, and 2019. The distribution of the research object Architectural Assumptions applied per year is one per year over the three years.","['10.1109/ICSA.2019.00024', '10.1109/ICSA.2019.00024', '10.1109/ICSA.2018.00026', '10.1109/ICSA.2018.00026', '10.1007/978-3-319-65831-5_14', '10.1007/978-3-319-65831-5_14']",,"['(R873650:Second Research Object 1, Research Object, L1530935:Architectural Assumptions)', '(R873599:Improving the Consistency and Usefulness of Architecture Descriptions: Guidelines for Architects, publication year, L1530833:2019)', '(R873415:First Research Object 1, Research Object, L1530462:Architectural Assumptions)', '(R873379:Predicting the Performance of Privacy-Preserving Data Analytics Using Architecture Modelling and Simulation, publication year, L1530392:2018)', '(R868695:First Research Object 1, Research Object, L1520640:Architectural Assumptions)', '(R868651:Architectural Assumptions and Their Management in Industry – An Exploratory Study, publication year, L1520562:2017)']",clustering_strategy,R659055,Software Architecture and Design,3,What is the proportion of the research object [Content Data: research object name] that is applied per year?,4,relationship,False,"Among publications that investigate [Content Data: research object name], how are they distributed per year?",multi fact,explanatory,"description, quantitative",named entity,False,
66f35b8f-b2a8-4455-8a84-b10360f7de30,How often is the evaluation method Benchmark applied per publication year?,"The evaluation method Benchmark was used twice in 2020, once in 2017, and once in 2019.","['10.1007/978-3-030-58923-3_2', '10.1007/978-3-030-58923-3_2', '10.1109/ICSA47634.2020.00009', '10.1109/ICSA47634.2020.00009', '10.1109/ICSA.2017.27', '10.1109/ICSA.2017.27', '10.1007/978-3-030-29983-5_5', '10.1007/978-3-030-29983-5_5']",,"['(R871183:First Research Object 1, Evaluation method, L1525898:Benchmark)', '(R871143:Formal Software Architectural Migration Towards Emerging Architectural Styles, publication year, L1525821:2020)', '(R874296:First Research Object 1, Evaluation method, L1532302:Benchmark)', '(R874260:Employment of Optimal Approximations on Apache Hadoop Checkpoint Technique for Performance Improvements, publication year, L1532232:2020)', '(R871628:First Research Object 1, Evaluation method, L1526800:Benchmark)', '(R871582:Experiments in Curation: Towards Machine-Assisted Construction of Software Architecture Knowledge Bases, publication year, L1526719:2017)', '(R874562:First Research Object 1, Evaluation method, L1532861:Benchmark)', '(R874518:Evaluating the Effectiveness of Multi-level Greedy Modularity Clustering for Software Architecture Recovery, publication year, L1532779:2019)']",clustering_strategy,R659055,Software Architecture and Design,3,What is the proportion of the evaluation method [Content Data: evaluation method name] that is applied per year?,4,relationship,True,How often is the evaluation method [Content Data: evaluation method name] applied per publication year?,multi fact,explanatory,"description, quantitative",named entity,False,
f86e6a44-1e26-457c-8c53-2be336c61e7f,How often per year are field experiments used for evaluation?,"The frequency per year that field experiments are used for evaluation is once in 2019, once in 2018, and once in 2017.","['10.1007/978-3-030-29983-5_18', '10.1007/978-3-030-29983-5_18', '10.1007/978-3-319-65831-5_11', '10.1007/978-3-319-65831-5_11', '10.1109/ICSA.2018.00017', '10.1109/ICSA.2018.00017']",,"['(R869432:First Research Object 1, Evaluation method, L1522224:Field Experiment)', '(R869486:ACE: Easy Deployment of Field Optimization Experiments, publication year, L1522347:2019)', '(R869522:First Research Object 1, Evaluation method, L1522416:Field Experiment)', '(R869392:Decision Models for Microservices: Design Areas, Stakeholders, Use Cases, and Requirements, publication year, L1522148:2017)', '(R871579:First Research Object 1, Evaluation method, L1526697:Field Experiment)', '(R871523:An Architecture for Decentralized, Collaborative, and Autonomous Robots, publication year, L1526604:2018)']",clustering_strategy,R659055,Software Architecture and Design,3,What is the proportion of the evaluation method [Content Data: evaluation method name] that is applied per year?,4,relationship,False,How often per year are [Content Data: evaluation method name]s used for evaluation?,multi fact,explanatory,"description, quantitative",named entity,False,
997f2c00-4d34-4801-81f6-aa3b52186e51,What is the property that is evaluated for the research object Architecture Design Method in the paper with the title 'Enabling Continuous Software Engineering for Embedded Systems Architectures with Virtual Prototypes'?,The property investigated on the research object Architecture Design Method in the paper 'Enabling Continuous Software Engineering for Embedded Systems Architectures with Virtual Prototypes' is Functional Suitability.,['10.1007/978-3-030-00761-4_8'],,"['(R870629:First Research Object 1, Evaluation Sub-Property, L1524753:Functional Suitability)']",publication_subgraph_strategy,R659055,Software Architecture and Design,3,What is the name of the sub-property that is evaluated for the research object with the name [Content Data: research object name] in the paper with the title '[Metadata: paper title]'?,5,basic,True,What is the property that is evaluated for the research object [Content Data: research object name] in the paper with the title '[Metadata: paper title]'?,single fact,simple,named entity,named entity,True,
0747eb71-bded-4b8d-8e36-ad0417e51a7a,What property is evaluated in the architecture decision making investigation of the paper 'Empirical Insights into the Evolving Role of Architects in Decision-Making in an Agile Context'?,The property that is evaluated on the research object Architecture Decision Making in the publication 'Empirical Insights into the Evolving Role of Architects in Decision-Making in an Agile Context' is Functional Suitability.,"['10.1007/978-3-030-00761-4_17', '10.1007/978-3-030-00761-4_17']",,"['(R873337:First Research Object 1, Evaluation Sub-Property, L1530295:Functional Suitability)', '(R873337:First Research Object 1, Research Object, L1530294:Architecture Decision Making)']",publication_subgraph_strategy,R873301,Empirical Insights into the Evolving Role of Architects in Decision-Making in an Agile Context,2,What is the evaluation sub-property used on the research object [Content Data: research object name] in the publication '[Metadata: paper title]'?,5,basic,False,What property is evaluated in the [Content Data: research object name] investigation of the paper '[Metadata: paper title]'?,multi fact,simple,named entity,named entity,False,
16af36ed-fb1f-4147-908d-737e9e33aee1,What is the evaluation method applied to evaluate the research object Architecture Analysis Method in the paper with the title 'Accurate Analysis of Quality Properties of Software with Observation-Based Markov Chain Refinement'?,The evaluation method applied to evaluate the research object Architecture Analysis Method in the paper 'Accurate Analysis of Quality Properties of Software with Observation-Based Markov Chain Refinement' is a Case Study.,['10.1109/ICSA.2017.14'],,"['(R868248:First Research Object 1, Evaluation method, L1519667:Case Study)']",publication_subgraph_strategy,R868212,Accurate Analysis of Quality Properties of Software with Observation-Based Markov Chain Refinement,2,What is the evaluation method used on the research object [Content Data: research object name] in the publication '[Metadata: paper title]'?,5,basic,True,What is the evaluation method applied to evaluate the research object [Content Data: research object name] in the paper with the title '[Metadata: paper title]'?,single fact,simple,named entity,named entity,False,
