uid,question,golden_answer,source_ids,golden_doc_chunks,golden_triples,is_generated_with,topic_entity_id,topic_entity_value,hops,based_on_template,use_case,retrieval_operation,semi-typed,updated template,graph_representation,answer_format,answer_type,condition_type,used_in_reduced,notes
709abd57-3572-4990-92f9-0d4e7557a999,"Among publications that investigate architecture patterns, how often is the satisfaction evaluated in comparison to context coverage?","Among publications that investigate architecture patterns, the property Satisfaction is evaluated three times while the Context Coverage is only evaluated once.","['10.1109/ICSA.2019.00014', '10.1109/ICSA.2019.00014', '10.1109/ICSA.2017.20', '10.1109/ICSA.2017.20', '10.1109/ICSA.2017.20', '10.1007/978-3-030-00761-4_21', '10.1007/978-3-030-00761-4_21']",,"['(R870202:Research Object Entity, Name, L1523880:Architecture Pattern)', '(R870200:Property, Name, L1523878:Satisfaction)', '(R869025:Research Object Entity, Name, L1521358:Architecture Pattern)', '(R869023:Property, Name, L1521356:Context coverage)', '(R869022:Property, Name, L1521355:Satisfaction)', '(R870400:Research Object Entity, Name, L1524271:Architecture Pattern)', '(R870397:Property, Name, L1524268:Satisfaction)']",clustering_strategy,R659055,Software Architecture and Design,7,How often is the sub-property [Content Data: sub-property name] used in comparison to the sub-property [sub-property] with the research object [Content Data: research object name]?,4,comparative,False,"Among publications that investigate [Content Data: research object name], how often is the [Content Data: property name] evaluated in comparison to [Content Data: property name]?",multi fact,explanatory,"description, quantitative",named entity,False,
1a96b5ca-c89f-40e0-ab79-66750d6e4f24,How frequently is the property Maintainability evaluated in comparison to the property Usability by applying the evaluation method Case Study?,"The frequency with which the property Maintainability is evaluated in comparison to the property Usability by applying the evaluation method Case Study is that Maintainability is evaluated twice, while Usability is evaluated once.","['10.1007/978-3-030-00761-4_9', '10.1007/978-3-030-00761-4_9', '10.1007/978-3-030-00761-4_21', '10.1007/978-3-030-00761-4_21', '10.1109/ICSA51549.2021.00022', '10.1109/ICSA51549.2021.00022']",,"['(R874087:Evaluation Method Entity, Name, L1531866:Case Study)', '(R874090:Property, Name, L1531869:Maintainability)', '(R870390:Evaluation Method Entity, Name, L1524262:Case Study)', '(R870392:Property, Name, L1524264:Maintainability)', '(R871684:Evaluation Method Entity, Name, L1526942:Case Study)', '(R871688:Property, Name, L1526946:Usability)']",clustering_strategy,R659055,Software Architecture and Design,7,How often is the sub-property [Content Data: sub-property name] used in comparison to the sub-property [sub-property] with the evaulation method [Content Data: evaluation method name]?,4,comparative,True,How frequently is the property [Content Data: property name] evaluated in comparison to the property [Content Data: property name] by applying the evaluation method [Content Data: evaluation method name]?,multi fact,explanatory,"description, quantitative",named entity,False,
195c7cc5-ccb6-4e29-a56b-e01cee314020,"Among publications that apply a controlled experiment in their evaluation, how often is usability evaluated in comparison to maintainability?","Among publications that apply a controlled experiment in their evaluation, the property Usability is evaluated three times while Maintainability has not been evaluated.","['10.1109/ICSA47634.2020.00016', '10.1109/ICSA47634.2020.00016', '10.1109/ICSA.2017.10', '10.1109/ICSA.2017.10', '10.1109/ICSA47634.2020.00025', '10.1109/ICSA47634.2020.00025']",,"['(R870894:Evaluation Method Entity, Name, L1525324:Controlled Experiment)', '(R870899:Property, Name, L1525329:Usability)', '(R874309:Evaluation Method Entity, Name, L1532342:Controlled Experiment)', '(R874311:Property, Name, L1532344:Usability)', '(R869445:Evaluation Method Entity, Name, L1522270:Controlled Experiment)', '(R869447:Property, Name, L1522272:Usability)']",clustering_strategy,R659055,Software Architecture and Design,7,How often is the sub-property [Content Data: sub-property name] used in comparison to the sub-property [sub-property] with the evaulation method [Content Data: evaluation method name]?,4,comparative,False,"Among publications that apply a [Content Data: evaluation method name] in their evaluation, how often is [Content Data: property name] evaluated in comparison to [Content Data: property name]?",multi fact,explanatory,"description, quantitative",named entity,False,
9e3c5460-0e14-4afc-884b-7d587a27d540,What are the properties that are evaluated in papers that investigate the research object Technical Debt without adhering to an evaluation guideline?,The properties that are evaluated in papers that investigate the research object Technical Debt without adhering to an evaluation guideline are Accuracy and Maintainability.,"['10.1109/ICSA51549.2021.00017', '10.1109/ICSA51549.2021.00017', '10.1007/978-3-319-65831-5_4', '10.1007/978-3-319-65831-5_4', '10.1109/ICSA51549.2021.00017', '10.1007/978-3-319-65831-5_4']",,"['(R872794:Research Object Entity, Name, L1529212:Technical Debt)', '(R872788:Evaluation, Has Guideline, L1529209:False)', '(R869118:Research Object Entity, Name, L1521551:Technical Debt)', '(R869112:Evaluation, Has Guideline, L1521548:False)', '(R872792:Property, Name, L1529210:Accuracy)', '(R869116:Property, Name, L1521549:Maintainability)']",clustering_strategy,R659055,Software Architecture and Design,7,What are the names of the evaluation sub-properties that are assessed in research papers that investigate the research object with the name [Content Data: research object name] without adhering to evaluation guidelines?,4,negation,True,What are the properties that are evaluated in papers that investigate the research object [Content Data: research object name] without adhering to an evaluation guideline?,multi fact,enumerative,named entity,named entity,True,
1fd7e0a1-08a9-4ef8-8ab5-48440698ff9c,"Among publications that investigate architectural assumptions, which properties have been evaluated without following a guideline for their evaluation?","Among publications that investigate architectural assumptions, which properties have been evaluated without following a guideline for their evaluation?","['10.1109/ICSA.2019.00024', '10.1109/ICSA.2019.00024', '10.1109/ICSA.2019.00024', '10.1109/ICSA.2019.00024', '10.1109/ICSA.2019.00024', '10.1109/ICSA.2018.00026', '10.1109/ICSA.2018.00026', '10.1109/ICSA.2018.00026']",,"['(R873620:Research Object Entity, Name, L1530876:Architectural Assumptions)', '(R873618:Evaluation, Has Guideline, L1530874:False)', '(R873612:Property, Name, L1530868:Satisfaction)', '(R873614:Property, Name, L1530870:Functional Suitability)', '(R873611:Property, Name, L1530867:Effectiveness)', '(R873393:Research Object Entity, Name, L1530418:Architectural Assumptions)', '(R873387:Evaluation, Has Guideline, L1530415:False)', '(R873391:Property, Name, L1530416:Performance efficiency)']",clustering_strategy,R659055,Software Architecture and Design,7,Which evaluation sub-properties are used in the research object [Content Data: research object name] but do not use evaluation guidelines?,4,negation,False,"Among publications that investigate [Content Data: research object name], which properties have been evaluated without following a guideline for their evaluation?",multi fact,enumerative,named entity,named entity,False,
385d45f0-1a9b-4e2f-a511-a9bebb0f6925,"What are the research objects that are evaluated without an evaluation guideline, using the evaluation method Field Experiment?",The research objects that have been evaluated with the evaluation method Field Experiment without using an evaluation guideline are Reference Architecture and Architecture Optimization Method.,"['10.1109/ICSA.2018.00017', '10.1109/ICSA.2018.00017', '10.1109/ICSA.2018.00017', '10.1007/978-3-030-29983-5_18', '10.1007/978-3-030-29983-5_18', '10.1007/978-3-030-29983-5_18']",,"['(R871533:Evaluation Method Entity, Name, L1526632:Field Experiment)', '(R871531:Evaluation, Has Guideline, L1526633:False)', '(R871547:Research Object Entity, Name, L1526645:Reference Architecture)', '(R869496:Evaluation Method Entity, Name, L1522369:Field Experiment)', '(R869494:Evaluation, Has Guideline, L1522370:False)', '(R869500:Research Object Entity, Name, L1522373:Architecture Optimization Method)']",clustering_strategy,R659055,Software Architecture and Design,7,Which research objects that have the evaluation method [Content Data: evaluation method name] do not use evaluation guidelines?,4,negation,True,"What are the research objects that are evaluated without an evaluation guideline, using the evaluation method [Content Data: evaluation method name]?",multi fact,enumerative,named entity,named entity,False,
d98023c9-a612-455c-8189-c898a8244e9e,"Among publications that apply grounded theory in their evaluation, what are the research objects evaluated without using a guideline for the evaluation?",Architecture Pattern is the only research object for which no evaluation guideline has been used when applying the evaluation method Grounded Theory. ,"['10.1007/978-3-030-29983-5_2', '10.1007/978-3-030-29983-5_2', '10.1109/ICSA.2017.20', '10.1109/ICSA.2017.20', '10.1007/978-3-030-29983-5_2', '10.1109/ICSA.2017.20']",,"['(R872990:Evaluation Method Entity, Name, L1529620:Grounded Theory)', '(R872988:Evaluation, Has Guideline, L1529621:False)', '(R869020:Evaluation Method Entity, Name, L1521353:Grounded Theory)', '(R869018:Evaluation, Has Guideline, L1521354:False)', '(R872995:Research Object Entity, Name, L1529625:Architecture Pattern)', '(R869025:Research Object Entity, Name, L1521358:Architecture Pattern)']",clustering_strategy,R659055,Software Architecture and Design,7,Which research objects that have the evaluation method [Content Data: evaluation method name] do not use evaluation guidelines?,4,negation,False,"Among publications that apply [Content Data: evaluation method name] in their evaluation, what are the research objects evaluated without using a guideline for the evaluation?",multi fact,enumerative,named entity,named entity,False,
1dd32084-dbc1-46d8-bc7a-74d6108c765f,What is the evaluation method that has been applied the most in papers that investigate the research object Technical Debt?,The evaluation method that has been applied most frequently in papers investigating Technical Debt is case study.,"['10.1007/978-3-319-65831-5_4', '10.1007/978-3-319-65831-5_4', '10.1109/ICSA51549.2021.00017', '10.1109/ICSA51549.2021.00017', '10.1007/978-3-030-58923-3_14', '10.1007/978-3-030-58923-3_14']",,"['(R869118:Research Object Entity, Name, L1521551:Technical Debt)', '(R869114:Evaluation Method Entity, Name, L1521547:Data Science)', '(R872794:Research Object Entity, Name, L1529212:Technical Debt)', '(R872790:Evaluation Method Entity, Name, L1529208:Data Science)', '(R875018:Research Object Entity, Name, L1533875:Technical Debt)', '(R875013:Evaluation Method Entity, Name, L1533870:Grounded Theory)']",clustering_strategy,R659055,Software Architecture and Design,7,What is the name of the evaluation method that has been used the most in papers that investigate the research object with the name [Content Data: research object name]?,4,superlative,True,What is the evaluation method that has been applied the most in papers that investigate the research object [Content Data: research object name]?,multi fact,simple,named entity,named entity,True,
00011b5b-8881-404f-bbc3-5cfec430c28f,What are the properties that are most often investigated for the research object Technical Debt?,The property that is investigated most often for the research object Technical Debt is Maintainability.,"['10.1109/ICSA51549.2021.00017', '10.1109/ICSA51549.2021.00017', '10.1007/978-3-030-58923-3_14', '10.1007/978-3-030-58923-3_14', '10.1007/978-3-030-58923-3_14', '10.1007/978-3-319-65831-5_4', '10.1007/978-3-319-65831-5_4']",,"['(R872794:Research Object Entity, Name, L1529212:Technical Debt)', '(R872792:Property, Name, L1529210:Accuracy)', '(R869118:Research Object Entity, Name, L1521551:Technical Debt)', '(R869116:Property, Name, L1521549:Maintainability)', '(R875015:Property, Name, L1533872:Functional Suitability)', '(R875018:Research Object Entity, Name, L1533875:Technical Debt)', '(R875016:Property, Name, L1533873:Maintainability)']",clustering_strategy,R659055,Software Architecture and Design,7,Which is the most used sub-property that is used with the research object [Content Data: research object name]?,4,superlative,True,What are the properties that are investigated the most often for the research object [Content Data: research object name]?,multi fact,simple,named entity,named entity,False,
c7642d08-74a9-4bff-8f66-19c5caa46f6d,"Among publications that investigate architectural assumptions, what properties have been evaluated the most often?",The most commonly used property that is evaluated for the research object Architectural Assumptions is Satisfaction.,"['10.1109/ICSA.2018.00026', '10.1109/ICSA.2018.00026', '10.1109/ICSA.2019.00024', '10.1109/ICSA.2019.00024', '10.1109/ICSA.2019.00024', '10.1109/ICSA.2019.00024', '10.1007/978-3-319-65831-5_14', '10.1007/978-3-319-65831-5_14']",,"['(R873393:Research Object Entity, Name, L1530418:Architectural Assumptions)', '(R873391:Property, Name, L1530416:Performance efficiency)', '(R873620:Research Object Entity, Name, L1530876:Architectural Assumptions)', '(R873612:Property, Name, L1530868:Satisfaction)', '(R873611:Property, Name, L1530867:Effectiveness)', '(R873614:Property, Name, L1530870:Functional Suitability)', '(R868669:Research Object Entity, Name, L1520592:Architectural Assumptions)', '(R868667:Property, Name, L1520590:Satisfaction)']",clustering_strategy,R659055,Software Architecture and Design,7,Which is the most used sub-property that is used with the research object [Content Data: research object name]?,4,superlative,False,"Among publications that investigate [Content Data: research object name], what properties have been evaluated the most often?",multi fact,simple,named entity,named entity,False,
fca46ea1-13e0-4d34-a94e-7631105830bb,"In the publication year 2021, what is the evaluation method that has been applied the most in papers that investigate the research object Architecture Evolution?",The evaluation method that has been applied the most in papers that investigate the research object Architecture Evolution in the publication year 2021 is Technical Experiment.,"['10.1109/ICSA51549.2021.00014', '10.1109/ICSA51549.2021.00014', '10.1109/ICSA51549.2021.00014', '10.1109/ICSA51549.2021.00014', '10.1109/ICSA51549.2021.00009', '10.1109/ICSA51549.2021.00009', '10.1109/ICSA51549.2021.00009']",,"['(R874360:Research Object Entity, Name, L1532443:Architecture Evolution)', '(R874338:Continuous API Evolution in Heterogenous Enterprise Software Systems, publication year, L1532404:2021)', '(R874348:Evaluation Method Entity, Name, L1532432:Questionnaire)', '(R874354:Evaluation Method Entity, Name, L1532437:Technical Experiment)', '(R868716:Research Object Entity, Name, L1520690:Architecture Evolution)', '(R868698:Enabling Consistency between Software Artefacts for Software Adaption and Evolution, publication year, L1520654:2021)', '(R868708:Evaluation Method Entity, Name, L1520682:Technical Experiment)']",clustering_strategy,R659055,Software Architecture and Design,7,"In the year [Metadata: year], what is the name of the most used evaluation method that is applied in papers that investigate the research object with the name [Content Data: research object name]?",5,superlative,True,"In the publication year [Metadata: year], what is the evaluation method that has been applied the most in papers that investigate the research object [Content Data: research object name]?",multi fact,simple,named entity,named entity,True,
fca46ea1-13e0-4d34-a94e-7631105830bb,"In the publication year 2021, what is the evaluation method that has been applied the most in papers that investigate the research object Architecture Evolution?",The evaluation method that has been applied the most in papers that investigate the research object Architecture Evolution in the publication year 2021 is Technical Experiment.,"['10.1109/ICSA51549.2021.00014', '10.1109/ICSA51549.2021.00014', '10.1109/ICSA51549.2021.00014', '10.1109/ICSA51549.2021.00014', '10.1109/ICSA51549.2021.00009', '10.1109/ICSA51549.2021.00009', '10.1109/ICSA51549.2021.00009']",,"['(R874360:Research Object Entity, Name, L1532443:Architecture Evolution)', '(R874338:Continuous API Evolution in Heterogenous Enterprise Software Systems, publication year, L1532404:2021)', '(R874348:Evaluation Method Entity, Name, L1532432:Questionnaire)', '(R874354:Evaluation Method Entity, Name, L1532437:Technical Experiment)', '(R868716:Research Object Entity, Name, L1520690:Architecture Evolution)', '(R868698:Enabling Consistency between Software Artefacts for Software Adaption and Evolution, publication year, L1520654:2021)', '(R868708:Evaluation Method Entity, Name, L1520682:Technical Experiment)']",clustering_strategy,R659055,Software Architecture and Design,7,"In the year [Metadata: year], what is the name of the most used evaluation method that is applied in papers that investigate the research object with the name [Content Data: research object name]?",5,superlative,True,"In the publication year [Metadata: year], what is the evaluation method that has been applied the most in papers that investigate the research object [Content Data: research object name]?",multi fact,simple,named entity,"named entity, temporal",True,
25e23886-0754-4387-8b4e-2a56a5d5f19a,How frequently is the research object Technical Debt investigated per publication year?,"The frequency with which the research object Technical Debt is investigated per publication year is as follows: it was investigated once in 2017, once in 2020, and once in 2021.","['10.1007/978-3-030-58923-3_14', '10.1007/978-3-030-58923-3_14', '10.1007/978-3-319-65831-5_4', '10.1007/978-3-319-65831-5_4', '10.1109/ICSA51549.2021.00017', '10.1109/ICSA51549.2021.00017']",,"['(R872794:Research Object Entity, Name, L1529212:Technical Debt)', '(R872607:Architectural Technical Debt: A Grounded Theory, publication year, L1528844:2020)', '(R869118:Research Object Entity, Name, L1521551:Technical Debt)', '(R869104:The Evolution of Technical Debt in the Apache Ecosystem, publication year, L1521523:2017)', '(R875018:Research Object Entity, Name, L1533875:Technical Debt)', '(R872780:Architectural Decay as Predictor of Issue- and Change-Proneness, publication year, L1529184:2021)']",clustering_strategy,R659055,Software Architecture and Design,6,How frequently per year is the research object with the name [Content Data: research object name] investigated?,4,relationship,True,How frequently is the research object [Content Data: research object name] investigated per publication year?,multi fact,explanatory,"description, quantitative",named entity,True,
ea8f3778-bb1a-4a82-9a13-1ba205970f97,"Among publications that investigate architectural assumptions, how are they distributed per year?","The research object Architectural Assumptions was investigated in three publications across the years: 2017, 2018, and 2019. The distribution of the research object Architectural Assumptions applied per year is one per year over the three years.","['10.1109/ICSA.2019.00024', '10.1109/ICSA.2019.00024', '10.1109/ICSA.2018.00026', '10.1109/ICSA.2018.00026', '10.1007/978-3-319-65831-5_14', '10.1007/978-3-319-65831-5_14']",,"['(R873620:Research Object Entity, Name, L1530876:Architectural Assumptions)', '(R873599:Improving the Consistency and Usefulness of Architecture Descriptions: Guidelines for Architects, publication year, L1530833:2019)', '(R873393:Research Object Entity, Name, L1530418:Architectural Assumptions)', '(R873379:Predicting the Performance of Privacy-Preserving Data Analytics Using Architecture Modelling and Simulation, publication year, L1530392:2018)', '(R868669:Research Object Entity, Name, L1520592:Architectural Assumptions)', '(R868651:Architectural Assumptions and Their Management in Industry – An Exploratory Study, publication year, L1520562:2017)']",clustering_strategy,R659055,Software Architecture and Design,6,What is the proportion of the research object [Content Data: research object name] that is applied per year?,4,relationship,False,"Among publications that investigate [Content Data: research object name], how are they distributed per year?",multi fact,explanatory,"description, quantitative",named entity,False,
66f35b8f-b2a8-4455-8a84-b10360f7de30,How often is the evaluation method Benchmark applied per publication year?,"The evaluation method Benchmark was used twice in 2020, once in 2017, and once in 2019.","['10.1007/978-3-030-58923-3_2', '10.1007/978-3-030-58923-3_2', '10.1109/ICSA47634.2020.00009', '10.1109/ICSA47634.2020.00009', '10.1109/ICSA.2017.27', '10.1109/ICSA.2017.27', '10.1007/978-3-030-29983-5_5', '10.1007/978-3-030-29983-5_5']",,"['(R871153:Evaluation Method Entity, Name, L1525845:Benchmark)', '(R871143:Formal Software Architectural Migration Towards Emerging Architectural Styles, publication year, L1525821:2020)', '(R874270:Evaluation Method Entity, Name, L1532254:Benchmark)', '(R874260:Employment of Optimal Approximations on Apache Hadoop Checkpoint Technique for Performance Improvements, publication year, L1532232:2020)', '(R871597:Evaluation Method Entity, Name, L1526748:Benchmark)', '(R871582:Experiments in Curation: Towards Machine-Assisted Construction of Software Architecture Knowledge Bases, publication year, L1526719:2017)', '(R874528:Evaluation Method Entity, Name, L1532805:Benchmark)', '(R874518:Evaluating the Effectiveness of Multi-level Greedy Modularity Clustering for Software Architecture Recovery, publication year, L1532779:2019)']",clustering_strategy,R659055,Software Architecture and Design,7,What is the proportion of the evaluation method [Content Data: evaluation method name] that is applied per year?,4,relationship,True,How often is the evaluation method [Content Data: evaluation method name] applied per publication year?,multi fact,explanatory,"description, quantitative",named entity,False,
f86e6a44-1e26-457c-8c53-2be336c61e7f,How often per year are field experiments used for evaluation?,"The frequency per year that field experiments are used for evaluation is once in 2019, once in 2018, and once in 2017.","['10.1007/978-3-030-29983-5_18', '10.1007/978-3-030-29983-5_18', '10.1007/978-3-319-65831-5_11', '10.1007/978-3-319-65831-5_11', '10.1109/ICSA.2018.00017', '10.1109/ICSA.2018.00017']",,"['(R869496:Evaluation Method Entity, Name, L1522369:Field Experiment)', '(R869486:ACE: Easy Deployment of Field Optimization Experiments, publication year, L1522347:2019)', '(R869402:Evaluation Method Entity, Name, L1522173:Field Experiment)', '(R869392:Decision Models for Microservices: Design Areas, Stakeholders, Use Cases, and Requirements, publication year, L1522148:2017)', '(R871533:Evaluation Method Entity, Name, L1526632:Field Experiment)', '(R871523:An Architecture for Decentralized, Collaborative, and Autonomous Robots, publication year, L1526604:2018)']",clustering_strategy,R659055,Software Architecture and Design,7,What is the proportion of the evaluation method [Content Data: evaluation method name] that is applied per year?,4,relationship,False,How often per year are [Content Data: evaluation method name]s used for evaluation?,multi fact,explanatory,"description, quantitative",named entity,False,
997f2c00-4d34-4801-81f6-aa3b52186e51,What is the property that is evaluated for the research object Architecture Design Method in the paper with the title 'Enabling Continuous Software Engineering for Embedded Systems Architectures with Virtual Prototypes'?,The property investigated on the research object Architecture Design Method in the paper 'Enabling Continuous Software Engineering for Embedded Systems Architectures with Virtual Prototypes' is Functional Suitability.,['10.1007/978-3-030-00761-4_8'],,"['(R874941:Property, Name, L1533710:Functional Suitability)']",publication_subgraph_strategy,R659055,Software Architecture and Design,7,What is the name of the sub-property that is evaluated for the research object with the name [Content Data: research object name] in the paper with the title '[Metadata: paper title]'?,5,basic,True,What is the property that is evaluated for the research object [Content Data: research object name] in the paper with the title '[Metadata: paper title]'?,single fact,simple,named entity,named entity,True,
0747eb71-bded-4b8d-8e36-ad0417e51a7a,What property is evaluated in the architecture decision making investigation of the paper 'Empirical Insights into the Evolving Role of Architects in Decision-Making in an Agile Context'?,The property that is evaluated on the research object Architecture Decision Making in the publication 'Empirical Insights into the Evolving Role of Architects in Decision-Making in an Agile Context' is Functional Suitability.,"['10.1007/978-3-030-00761-4_17', '10.1007/978-3-030-00761-4_17']",,"['(R873313:Property, Name, L1530248:Functional Suitability)', '(R873315:Research Object Entity, Name, L1530250:Architecture Decision Making)']",publication_subgraph_strategy,R873301,Empirical Insights into the Evolving Role of Architects in Decision-Making in an Agile Context,6,What is the evaluation sub-property used on the research object [Content Data: research object name] in the publication '[Metadata: paper title]'?,5,basic,False,What property is evaluated in the [Content Data: research object name] investigation of the paper '[Metadata: paper title]'?,multi fact,simple,named entity,named entity,False,
16af36ed-fb1f-4147-908d-737e9e33aee1,What is the evaluation method applied to evaluate the research object Architecture Analysis Method in the paper with the title 'Accurate Analysis of Quality Properties of Software with Observation-Based Markov Chain Refinement'?,The evaluation method applied to evaluate the research object Architecture Analysis Method in the paper 'Accurate Analysis of Quality Properties of Software with Observation-Based Markov Chain Refinement' is a Case Study.,['10.1109/ICSA.2017.14'],,"['(R868222:Evaluation Method Entity, Name, L1519618:Case Study)']",publication_subgraph_strategy,R868212,Accurate Analysis of Quality Properties of Software with Observation-Based Markov Chain Refinement,6,What is the evaluation method used on the research object [Content Data: research object name] in the publication '[Metadata: paper title]'?,5,basic,True,What is the evaluation method applied to evaluate the research object [Content Data: research object name] in the paper with the title '[Metadata: paper title]'?,single fact,simple,named entity,named entity,False,
a37729e8-51ae-4396-934f-dacfdd428a13,Which method is applied to evaluate the reference architecture in the paper 'FLRA: A Reference Architecture for Federated Learning Systems'?,The method applied to evaluate the reference architecture in the paper 'FLRA: A Reference Architecture for Federated Learning Systems' is Data Science.,['10.1007/978-3-030-86044-8_6'],,"['(R874876:Evaluation Method Entity, Name, L1533572:Data Science)']",publication_subgraph_strategy,R659055,Software Architecture and Design,7,What is the evaluation method used on the research object [Content Data: research object name] in the publication '[Metadata: paper title]'?,5,basic,False,Which method is applied to evaluate the [Content Data: research object name] in the paper '[Metadata: paper title]'?,single fact,simple,named entity,named entity,False,
6916bcb2-160f-4d54-82c7-7a5c12ca7ad0,What are the evaluation methods that the author Uwe Zdun applied in papers that investigate the research object Architecture Decision Making?,The evaluation methods that the author Uwe Zdun applied in papers that investigate the research object Architecture Decision Making are Data Science and Grounded Theory.,"['10.1109/ICSA.2018.00021', '10.1109/ICSA.2018.00021', '10.1109/ICSA.2018.00021', '10.1007/978-3-030-29983-5_1', '10.1007/978-3-030-29983-5_1', '10.1007/978-3-030-29983-5_1']",,"['(R873078:authors list, has list element, L1529783:Uwe Zdun)', '(R873091:Research Object Entity, Name, L1529809:Architecture Decision Making)', '(R873087:Evaluation Method Entity, Name, L1529805:Data Science)', '(R873341:authors list, has list element, L1530307:Uwe Zdun)', '(R873354:Research Object Entity, Name, L1530334:Architecture Decision Making)', '(R873350:Evaluation Method Entity, Name, L1530330:Grounded Theory)']",clustering_strategy,R659055,Software Architecture and Design,7,What are the names of the evaluation methods that the author Uwe Zdun applied in papers that investigate the research object with the name [Content Data: research object name]?,5,aggregation,True,What are the evaluation methods that the author [Metadata: author name] applied in papers that investigate the research object [Content Data: research object name]?,multi fact,enumerative,named entity,named entity,True,
244e7283-5c10-47ba-baf6-8532b4983390,What evaluation methods have been applied to evaluate accuracy on the investigated objects in papers published by Duc Le?,The evaluation methods that have been applied to evaluate accuracy on the investigated objects in papers published by Duc Le are Technical Experiment and Data Science.,"['10.1109/ICSA.2018.00019', '10.1109/ICSA.2018.00019', '10.1109/ICSA.2018.00019', '10.1109/ICSA51549.2021.00017', '10.1109/ICSA51549.2021.00017', '10.1109/ICSA51549.2021.00017']",,"['(R872070:authors list, has list element, L1527717:Duc Le)', '(R872081:Property, Name, L1527748:Accuracy)', '(R872079:Evaluation Method Entity, Name, L1527746:Technical Experiment)', '(R872781:authors list, has list element, L1529180:Duc Le)', '(R872792:Property, Name, L1529210:Accuracy)', '(R872790:Evaluation Method Entity, Name, L1529208:Data Science)']",clustering_strategy,R659055,Software Architecture and Design,7,What evaluation methods have been published by the author [Metadata: author name] with the sub-property [Content Data: sub-property name]?,5,aggregation,False,What evaluation methods have been applied to evaluate [Content Data: property name] on the investigated objects in papers published by [Metadata: author name]?,multi fact,enumerative,named entity,named entity,False,
92bfcae2-d819-4a89-9956-d880552e8b1a,Which methods have been applied to evaluate the usability of objects investigated in papers published by Lu Xiao?,The methods that have been applied to evaluate the usability of objects investigated in papers published by Lu Xiao are Controlled Experiment and Case Study.,"['10.1109/ICSA47634.2020.00025', '10.1109/ICSA47634.2020.00025', '10.1109/ICSA47634.2020.00025', '10.1109/ICSA51549.2021.00022', '10.1109/ICSA51549.2021.00022', '10.1109/ICSA51549.2021.00022']",,"['(R869436:authors list, has list element, L1522239:Lu Xiao)', '(R869447:Property, Name, L1522272:Usability)', '(R869445:Evaluation Method Entity, Name, L1522270:Controlled Experiment)', '(R871675:authors list, has list element, L1526905:Lu Xiao)', '(R871688:Property, Name, L1526946:Usability)', '(R871684:Evaluation Method Entity, Name, L1526942:Case Study)']",clustering_strategy,R659055,Software Architecture and Design,7,What evaluation methods have been published by the author [Metadata: author name] with the sub-property [Content Data: sub-property name]?,5,aggregation,False,Which methods have been applied to evaluate the [Content Data: property name] of objects investigated in papers published by [Metadata: author name]?,multi fact,enumerative,named entity,named entity,False,
bbb345b2-5834-498e-8d3b-7c4bb40cc79e,What are the evaluation methods that have been applied by the author Stephan Seifermann with the research object Architecture Analysis Method?,The evaluation methods applied by the author Stephan Seifermann to evaluate the research object Architecture Analysis Method are Technical Experiment and Case Study.,"['10.1109/ICSA.2019.00009', '10.1109/ICSA.2019.00009', '10.1109/ICSA.2019.00009', '10.1007/978-3-030-58923-3_10', '10.1007/978-3-030-58923-3_10', '10.1007/978-3-030-58923-3_10']",,"['(R873654:authors list, has list element, L1530947:Stephan Seifermann)', '(R873671:Research Object Entity, Name, L1530987:Architecture Analysis Method)', '(R873667:Evaluation Method Entity, Name, L1530983:Technical Experiment)', '(R870337:authors list, has list element, L1524164:Stephan Seifermann)', '(R874922:Research Object Entity, Name, L1533664:Architecture Analysis Method)', '(R874910:Evaluation Method Entity, Name, L1533655:Case Study)']",clustering_strategy,R659055,Software Architecture and Design,7,What evaluation methods have been published by the author [Metadata: author name] with the research object [Content Data: research object name]?,5,aggregation,True,What are the evaluation methods that have been applied by the author [Metadata: author name] with the research object [Content Data: research object name]?,multi fact,enumerative,named entity,named entity,False,
92d35ad7-dbb7-4c3c-aa0f-654cec77bc70,How many different evaluation methods did the author David Monschein apply in papers that evaluate the property Efficiency?,The number of different evaluation methods that the author David Monschein applied in papers that evaluate the property Efficiency is two.,"['10.1109/ICSA51549.2021.00009', '10.1109/ICSA51549.2021.00009', '10.1109/ICSA51549.2021.00009', '10.1109/ICSA47634.2020.00011', '10.1109/ICSA47634.2020.00011', '10.1109/ICSA47634.2020.00011']",,"['(R868699:authors list, has list element, L1520650:David Monschein)', '(R868712:Property, Name, L1520686:Efficiency)', '(R868708:Evaluation Method Entity, Name, L1520682:Technical Experiment)', '(R870060:authors list, has list element, L1523561:David Monschein)', '(R870073:Property, Name, L1523591:Efficiency)', '(R870069:Evaluation Method Entity, Name, L1523587:Case Study)']",clustering_strategy,R659055,Software Architecture and Design,7,How many different evaluation methods did the author [Metadata: author name] use in papers that evaluate the sub-property with the name [Content Data: sub-property name]?,5,counting,True,How many different evaluation methods did the author [Metadata: author name] apply in papers that evaluate the property [Content Data: property name]?,multi fact,simple,quantitative,named entity,True,
